cust_id,txn_date_time,product_id,purchased_qty,product_unit_price,order_value
cust1294667,2018.05.20 AD at 18:20:49 IST,baadam,10,172,688
cust1294667,2018.05.20 AD at 18:20:49 IST,kaju,1,172,860
cust1294667,2018.05.20 AD at 18:20:49 IST,toor daal,5,172,1032
cust1294667,2018.05.20 AD at 18:20:49 IST,malka daal,29,172,1204
cust1294667,2018.05.20 AD at 18:20:49 IST,urad daal,26,172,1376
cust1294667,2018.05.20 AD at 18:20:49 IST,rice,23,172,1548
cust1294667,2018.05.20 AD at 18:20:49 IST,paneer,8,172,1720
cust1294667,2018.05.20 AD at 18:20:49 IST,sugar,1,172,1892
cust1294667,2018.05.20 AD at 18:20:49 IST,tea leafs,8,172,2064
cust1294667,2018.05.20 AD at 18:20:49 IST,coffee,5,172,2236
cust1294667,2018.05.20 AD at 18:20:49 IST,lizzat papad,3,172,2408
cust1294667,2018.05.20 AD at 18:20:49 IST,maida,22,172,2580
cust1294667,2018.05.20 AD at 18:20:49 IST,rawa,18,172,2752
cust1294667,2018.05.20 AD at 18:20:49 IST,curd,24,172,2924
cust1294667,2018.05.20 AD at 18:20:49 IST,musturd oil,9,172,172
cust1294667,2018.05.20 AD at 18:20:49 IST,ghee,25,172,344
cust1294667,2018.05.20 AD at 18:20:49 IST,red chilli,19,172,172
cust1294667,2018.05.20 AD at 18:20:49 IST,salt,14,172,344
cust1294667,2018.05.20 AD at 18:20:49 IST,jeera,6,172,516
cust1294667,2018.05.20 AD at 18:20:49 IST,garam masala,30,172,688
cust1294667,2018.05.20 AD at 18:20:49 IST,jeera powder,11,172,860
cust1294667,2018.05.20 AD at 18:20:49 IST,coriander powder,23,172,1032
cust1294667,2018.05.20 AD at 18:20:49 IST,glass,14,172,172
cust1294667,2018.05.20 AD at 18:20:49 IST,cup,13,172,344
cust1294667,2018.05.20 AD at 18:20:49 IST,plate,21,172,516
cust1294667,2018.05.20 AD at 18:20:49 IST,spoons,3,172,688
cust1294667,2018.05.20 AD at 18:20:49 IST,face cream,19,172,172
cust1294667,2018.05.20 AD at 18:20:49 IST,face pack,18,172,344
cust1294667,2018.05.20 AD at 18:20:49 IST,multani mitti,28,172,516
cust1294667,2018.05.20 AD at 18:20:49 IST,soap,30,172,688
cust1294667,2018.05.20 AD at 18:20:49 IST,Nest Bread,18,172,172
cust1294667,2018.05.20 AD at 18:20:49 IST,kurkure,14,172,172
cust1294667,2018.05.20 AD at 18:20:49 IST,biscuit,26,172,344
cust1294667,2018.05.20 AD at 18:20:49 IST,makhana,23,172,516
cust1294667,2018.05.20 AD at 18:20:49 IST,chips,9,172,688
cust1294667,2018.05.20 AD at 18:20:49 IST,green chilli,25,172,172
cust1294667,2018.05.20 AD at 18:20:49 IST,potato raw,20,172,344
cust1294667,2018.05.20 AD at 18:20:49 IST,onion raw,29,172,516
cust1294667,2018.05.20 AD at 18:20:49 IST,cauli flower,27,172,688
cust1295767,2018.05.20 AD at 18:20:49 IST,Amul Butter,21,174,174
cust1295767,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,8,174,348
cust1295767,2018.05.20 AD at 18:20:49 IST,wheat atta,13,174,522
cust1295767,2018.05.20 AD at 18:20:49 IST,baadam,11,174,696
cust1295767,2018.05.20 AD at 18:20:49 IST,kaju,9,174,870
cust1295767,2018.05.20 AD at 18:20:49 IST,toor daal,5,174,1044
cust1295767,2018.05.20 AD at 18:20:49 IST,malka daal,12,174,1218
cust1295767,2018.05.20 AD at 18:20:49 IST,urad daal,21,174,1392
cust1295767,2018.05.20 AD at 18:20:49 IST,rice,10,174,1566
cust1295767,2018.05.20 AD at 18:20:49 IST,paneer,11,174,1740
cust1295767,2018.05.20 AD at 18:20:49 IST,sugar,24,174,1914
cust1295767,2018.05.20 AD at 18:20:49 IST,tea leafs,26,174,2088
cust1295767,2018.05.20 AD at 18:20:49 IST,coffee,8,174,2262
cust1295767,2018.05.20 AD at 18:20:49 IST,lizzat papad,8,174,2436
cust1295767,2018.05.20 AD at 18:20:49 IST,maida,26,174,2610
cust1295767,2018.05.20 AD at 18:20:49 IST,rawa,19,174,2784
cust1295767,2018.05.20 AD at 18:20:49 IST,curd,16,174,2958
cust1295767,2018.05.20 AD at 18:20:49 IST,musturd oil,11,174,174
cust1295767,2018.05.20 AD at 18:20:49 IST,ghee,9,174,348
cust1295767,2018.05.20 AD at 18:20:49 IST,face cream,28,174,174
cust1295767,2018.05.20 AD at 18:20:49 IST,face pack,15,174,348
cust1295767,2018.05.20 AD at 18:20:49 IST,multani mitti,7,174,522
cust1295767,2018.05.20 AD at 18:20:49 IST,soap,10,174,696
cust1295767,2018.05.20 AD at 18:20:49 IST,Nest Bread,7,174,174
cust1296867,2018.05.20 AD at 18:20:49 IST,coca cola,9,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,pepsi,20,176,352
cust1296867,2018.05.20 AD at 18:20:49 IST,soda water,20,176,528
cust1296867,2018.05.20 AD at 18:20:49 IST,rasna,4,176,704
cust1296867,2018.05.20 AD at 18:20:49 IST,ice,26,176,880
cust1296867,2018.05.20 AD at 18:20:49 IST,beer,30,176,1056
cust1296867,2018.05.20 AD at 18:20:49 IST,Amul Butter,7,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,18,176,352
cust1296867,2018.05.20 AD at 18:20:49 IST,wheat atta,16,176,528
cust1296867,2018.05.20 AD at 18:20:49 IST,baadam,1,176,704
cust1296867,2018.05.20 AD at 18:20:49 IST,kaju,12,176,880
cust1296867,2018.05.20 AD at 18:20:49 IST,toor daal,11,176,1056
cust1296867,2018.05.20 AD at 18:20:49 IST,malka daal,29,176,1232
cust1296867,2018.05.20 AD at 18:20:49 IST,urad daal,14,176,1408
cust1296867,2018.05.20 AD at 18:20:49 IST,rice,25,176,1584
cust1296867,2018.05.20 AD at 18:20:49 IST,paneer,24,176,1760
cust1296867,2018.05.20 AD at 18:20:49 IST,sugar,14,176,1936
cust1296867,2018.05.20 AD at 18:20:49 IST,tea leafs,10,176,2112
cust1296867,2018.05.20 AD at 18:20:49 IST,coffee,17,176,2288
cust1296867,2018.05.20 AD at 18:20:49 IST,lizzat papad,8,176,2464
cust1296867,2018.05.20 AD at 18:20:49 IST,maida,12,176,2640
cust1296867,2018.05.20 AD at 18:20:49 IST,rawa,25,176,2816
cust1296867,2018.05.20 AD at 18:20:49 IST,curd,24,176,2992
cust1296867,2018.05.20 AD at 18:20:49 IST,musturd oil,12,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,ghee,27,176,352
cust1296867,2018.05.20 AD at 18:20:49 IST,red chilli,3,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,salt,18,176,352
cust1296867,2018.05.20 AD at 18:20:49 IST,jeera,3,176,528
cust1296867,2018.05.20 AD at 18:20:49 IST,garam masala,30,176,704
cust1296867,2018.05.20 AD at 18:20:49 IST,jeera powder,7,176,880
cust1296867,2018.05.20 AD at 18:20:49 IST,coriander powder,14,176,1056
cust1296867,2018.05.20 AD at 18:20:49 IST,glass,7,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,cup,14,176,352
cust1296867,2018.05.20 AD at 18:20:49 IST,plate,24,176,528
cust1296867,2018.05.20 AD at 18:20:49 IST,spoons,16,176,704
cust1296867,2018.05.20 AD at 18:20:49 IST,face cream,15,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,face pack,4,176,352
cust1296867,2018.05.20 AD at 18:20:49 IST,multani mitti,18,176,528
cust1296867,2018.05.20 AD at 18:20:49 IST,soap,30,176,704
cust1296867,2018.05.20 AD at 18:20:49 IST,Nest Bread,14,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,kurkure,15,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,biscuit,6,176,352
cust1296867,2018.05.20 AD at 18:20:49 IST,makhana,2,176,528
cust1296867,2018.05.20 AD at 18:20:49 IST,chips,18,176,704
cust1296867,2018.05.20 AD at 18:20:49 IST,green chilli,24,176,176
cust1296867,2018.05.20 AD at 18:20:49 IST,potato raw,18,176,352
cust1296867,2018.05.20 AD at 18:20:49 IST,onion raw,24,176,528
cust1296867,2018.05.20 AD at 18:20:49 IST,cauli flower,12,176,704
cust1299067,2018.05.20 AD at 18:20:49 IST,Amul Butter,4,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,6,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,wheat atta,21,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,baadam,4,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,kaju,5,180,900
cust1299067,2018.05.20 AD at 18:20:49 IST,toor daal,16,180,1080
cust1299067,2018.05.20 AD at 18:20:49 IST,malka daal,25,180,1260
cust1299067,2018.05.20 AD at 18:20:49 IST,urad daal,22,180,1440
cust1299067,2018.05.20 AD at 18:20:49 IST,rice,2,180,1620
cust1299067,2018.05.20 AD at 18:20:49 IST,paneer,22,180,1800
cust1299067,2018.05.20 AD at 18:20:49 IST,sugar,1,180,1980
cust1299067,2018.05.20 AD at 18:20:49 IST,tea leafs,13,180,2160
cust1299067,2018.05.20 AD at 18:20:49 IST,coffee,1,180,2340
cust1299067,2018.05.20 AD at 18:20:49 IST,lizzat papad,22,180,2520
cust1299067,2018.05.20 AD at 18:20:49 IST,maida,4,180,2700
cust1299067,2018.05.20 AD at 18:20:49 IST,rawa,30,180,2880
cust1299067,2018.05.20 AD at 18:20:49 IST,curd,10,180,3060
cust1299067,2018.05.20 AD at 18:20:49 IST,musturd oil,15,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,ghee,30,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,face cream,26,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,face pack,22,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,multani mitti,27,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,soap,6,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,Nest Bread,7,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,coca cola,19,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,pepsi,10,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,soda water,8,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,rasna,28,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,ice,20,180,900
cust1299067,2018.05.20 AD at 18:20:49 IST,beer,30,180,1080
cust1299067,2018.05.20 AD at 18:20:49 IST,Amul Butter,4,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,24,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,wheat atta,10,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,baadam,1,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,kaju,23,180,900
cust1299067,2018.05.20 AD at 18:20:49 IST,toor daal,22,180,1080
cust1299067,2018.05.20 AD at 18:20:49 IST,malka daal,26,180,1260
cust1299067,2018.05.20 AD at 18:20:49 IST,urad daal,16,180,1440
cust1299067,2018.05.20 AD at 18:20:49 IST,rice,6,180,1620
cust1299067,2018.05.20 AD at 18:20:49 IST,paneer,9,180,1800
cust1299067,2018.05.20 AD at 18:20:49 IST,sugar,21,180,1980
cust1299067,2018.05.20 AD at 18:20:49 IST,tea leafs,16,180,2160
cust1299067,2018.05.20 AD at 18:20:49 IST,coffee,18,180,2340
cust1299067,2018.05.20 AD at 18:20:49 IST,lizzat papad,12,180,2520
cust1299067,2018.05.20 AD at 18:20:49 IST,maida,24,180,2700
cust1299067,2018.05.20 AD at 18:20:49 IST,rawa,16,180,2880
cust1299067,2018.05.20 AD at 18:20:49 IST,curd,12,180,3060
cust1299067,2018.05.20 AD at 18:20:49 IST,musturd oil,29,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,ghee,29,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,red chilli,24,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,salt,3,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,jeera,27,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,garam masala,3,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,jeera powder,6,180,900
cust1299067,2018.05.20 AD at 18:20:49 IST,coriander powder,15,180,1080
cust1299067,2018.05.20 AD at 18:20:49 IST,glass,22,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,cup,20,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,plate,12,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,spoons,27,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,face cream,9,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,face pack,12,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,multani mitti,2,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,soap,19,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,green chilli,7,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,potato raw,27,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,onion raw,28,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,cauli flower,23,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,coca cola,30,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,pepsi,10,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,soda water,6,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,rasna,17,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,ice,4,180,900
cust1299067,2018.05.20 AD at 18:20:49 IST,beer,20,180,1080
cust1299067,2018.05.20 AD at 18:20:49 IST,Amul Butter,14,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,28,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,wheat atta,11,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,baadam,20,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,kaju,7,180,900
cust1299067,2018.05.20 AD at 18:20:49 IST,toor daal,7,180,1080
cust1299067,2018.05.20 AD at 18:20:49 IST,malka daal,24,180,1260
cust1299067,2018.05.20 AD at 18:20:49 IST,urad daal,2,180,1440
cust1299067,2018.05.20 AD at 18:20:49 IST,rice,6,180,1620
cust1299067,2018.05.20 AD at 18:20:49 IST,paneer,7,180,1800
cust1299067,2018.05.20 AD at 18:20:49 IST,sugar,7,180,1980
cust1299067,2018.05.20 AD at 18:20:49 IST,tea leafs,12,180,2160
cust1299067,2018.05.20 AD at 18:20:49 IST,coffee,26,180,2340
cust1299067,2018.05.20 AD at 18:20:49 IST,lizzat papad,14,180,2520
cust1299067,2018.05.20 AD at 18:20:49 IST,maida,10,180,2700
cust1299067,2018.05.20 AD at 18:20:49 IST,rawa,20,180,2880
cust1299067,2018.05.20 AD at 18:20:49 IST,curd,13,180,3060
cust1299067,2018.05.20 AD at 18:20:49 IST,musturd oil,14,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,ghee,11,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,red chilli,26,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,salt,23,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,jeera,19,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,garam masala,7,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,jeera powder,7,180,900
cust1299067,2018.05.20 AD at 18:20:49 IST,coriander powder,20,180,1080
cust1299067,2018.05.20 AD at 18:20:49 IST,glass,27,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,cup,29,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,plate,26,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,spoons,17,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,face cream,8,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,face pack,9,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,multani mitti,6,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,soap,23,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,Nest Bread,19,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,kurkure,19,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,biscuit,1,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,makhana,10,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,chips,3,180,720
cust1299067,2018.05.20 AD at 18:20:49 IST,green chilli,30,180,180
cust1299067,2018.05.20 AD at 18:20:49 IST,potato raw,22,180,360
cust1299067,2018.05.20 AD at 18:20:49 IST,onion raw,30,180,540
cust1299067,2018.05.20 AD at 18:20:49 IST,cauli flower,12,180,720
cust12101267,2018.05.20 AD at 18:20:49 IST,coca cola,5,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,pepsi,19,184,368
cust12101267,2018.05.20 AD at 18:20:49 IST,soda water,30,184,552
cust12101267,2018.05.20 AD at 18:20:49 IST,rasna,11,184,736
cust12101267,2018.05.20 AD at 18:20:49 IST,ice,21,184,920
cust12101267,2018.05.20 AD at 18:20:49 IST,beer,10,184,1104
cust12101267,2018.05.20 AD at 18:20:49 IST,Amul Butter,2,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,3,184,368
cust12101267,2018.05.20 AD at 18:20:49 IST,wheat atta,8,184,552
cust12101267,2018.05.20 AD at 18:20:49 IST,baadam,10,184,736
cust12101267,2018.05.20 AD at 18:20:49 IST,kaju,9,184,920
cust12101267,2018.05.20 AD at 18:20:49 IST,toor daal,16,184,1104
cust12101267,2018.05.20 AD at 18:20:49 IST,malka daal,8,184,1288
cust12101267,2018.05.20 AD at 18:20:49 IST,urad daal,13,184,1472
cust12101267,2018.05.20 AD at 18:20:49 IST,rice,13,184,1656
cust12101267,2018.05.20 AD at 18:20:49 IST,paneer,19,184,1840
cust12101267,2018.05.20 AD at 18:20:49 IST,sugar,18,184,2024
cust12101267,2018.05.20 AD at 18:20:49 IST,tea leafs,10,184,2208
cust12101267,2018.05.20 AD at 18:20:49 IST,coffee,22,184,2392
cust12101267,2018.05.20 AD at 18:20:49 IST,lizzat papad,12,184,2576
cust12101267,2018.05.20 AD at 18:20:49 IST,maida,4,184,2760
cust12101267,2018.05.20 AD at 18:20:49 IST,rawa,13,184,2944
cust12101267,2018.05.20 AD at 18:20:49 IST,curd,7,184,3128
cust12101267,2018.05.20 AD at 18:20:49 IST,musturd oil,4,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,ghee,26,184,368
cust12101267,2018.05.20 AD at 18:20:49 IST,red chilli,16,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,salt,29,184,368
cust12101267,2018.05.20 AD at 18:20:49 IST,jeera,10,184,552
cust12101267,2018.05.20 AD at 18:20:49 IST,garam masala,26,184,736
cust12101267,2018.05.20 AD at 18:20:49 IST,jeera powder,6,184,920
cust12101267,2018.05.20 AD at 18:20:49 IST,coriander powder,21,184,1104
cust12101267,2018.05.20 AD at 18:20:49 IST,glass,15,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,cup,15,184,368
cust12101267,2018.05.20 AD at 18:20:49 IST,plate,7,184,552
cust12101267,2018.05.20 AD at 18:20:49 IST,spoons,2,184,736
cust12101267,2018.05.20 AD at 18:20:49 IST,face cream,29,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,face pack,24,184,368
cust12101267,2018.05.20 AD at 18:20:49 IST,multani mitti,19,184,552
cust12101267,2018.05.20 AD at 18:20:49 IST,soap,7,184,736
cust12101267,2018.05.20 AD at 18:20:49 IST,Nest Bread,9,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,kurkure,30,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,biscuit,13,184,368
cust12101267,2018.05.20 AD at 18:20:49 IST,makhana,22,184,552
cust12101267,2018.05.20 AD at 18:20:49 IST,chips,17,184,736
cust12101267,2018.05.20 AD at 18:20:49 IST,green chilli,3,184,184
cust12101267,2018.05.20 AD at 18:20:49 IST,potato raw,19,184,368
cust12101267,2018.05.20 AD at 18:20:49 IST,onion raw,25,184,552
cust12101267,2018.05.20 AD at 18:20:49 IST,cauli flower,21,184,736
cust12102367,2018.05.20 AD at 18:20:49 IST,Amul Butter,23,186,186
cust12102367,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,22,186,372
cust12102367,2018.05.20 AD at 18:20:49 IST,wheat atta,12,186,558
cust12102367,2018.05.20 AD at 18:20:49 IST,baadam,8,186,744
cust12102367,2018.05.20 AD at 18:20:49 IST,kaju,11,186,930
cust12102367,2018.05.20 AD at 18:20:49 IST,toor daal,4,186,1116
cust12102367,2018.05.20 AD at 18:20:49 IST,malka daal,20,186,1302
cust12102367,2018.05.20 AD at 18:20:49 IST,urad daal,11,186,1488
cust12102367,2018.05.20 AD at 18:20:49 IST,rice,16,186,1674
cust12102367,2018.05.20 AD at 18:20:49 IST,paneer,7,186,1860
cust12102367,2018.05.20 AD at 18:20:49 IST,sugar,11,186,2046
cust12102367,2018.05.20 AD at 18:20:49 IST,tea leafs,30,186,2232
cust12102367,2018.05.20 AD at 18:20:49 IST,coffee,20,186,2418
cust12102367,2018.05.20 AD at 18:20:49 IST,lizzat papad,11,186,2604
cust12102367,2018.05.20 AD at 18:20:49 IST,maida,7,186,2790
cust12102367,2018.05.20 AD at 18:20:49 IST,rawa,3,186,2976
cust12102367,2018.05.20 AD at 18:20:49 IST,curd,12,186,3162
cust12102367,2018.05.20 AD at 18:20:49 IST,musturd oil,13,186,186
cust12102367,2018.05.20 AD at 18:20:49 IST,ghee,24,186,372
cust12102367,2018.05.20 AD at 18:20:49 IST,face cream,5,186,186
cust12102367,2018.05.20 AD at 18:20:49 IST,face pack,10,186,372
cust12102367,2018.05.20 AD at 18:20:49 IST,multani mitti,18,186,558
cust12102367,2018.05.20 AD at 18:20:49 IST,soap,29,186,744
cust12102367,2018.05.20 AD at 18:20:49 IST,Nest Bread,16,186,186
cust12103467,2018.05.20 AD at 18:20:49 IST,coca cola,25,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,pepsi,12,188,376
cust12103467,2018.05.20 AD at 18:20:49 IST,soda water,14,188,564
cust12103467,2018.05.20 AD at 18:20:49 IST,rasna,28,188,752
cust12103467,2018.05.20 AD at 18:20:49 IST,ice,25,188,940
cust12103467,2018.05.20 AD at 18:20:49 IST,beer,17,188,1128
cust12103467,2018.05.20 AD at 18:20:49 IST,Amul Butter,12,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,10,188,376
cust12103467,2018.05.20 AD at 18:20:49 IST,wheat atta,13,188,564
cust12103467,2018.05.20 AD at 18:20:49 IST,baadam,30,188,752
cust12103467,2018.05.20 AD at 18:20:49 IST,kaju,21,188,940
cust12103467,2018.05.20 AD at 18:20:49 IST,toor daal,12,188,1128
cust12103467,2018.05.20 AD at 18:20:49 IST,malka daal,21,188,1316
cust12103467,2018.05.20 AD at 18:20:49 IST,urad daal,11,188,1504
cust12103467,2018.05.20 AD at 18:20:49 IST,rice,14,188,1692
cust12103467,2018.05.20 AD at 18:20:49 IST,paneer,14,188,1880
cust12103467,2018.05.20 AD at 18:20:49 IST,sugar,6,188,2068
cust12103467,2018.05.20 AD at 18:20:49 IST,tea leafs,28,188,2256
cust12103467,2018.05.20 AD at 18:20:49 IST,coffee,26,188,2444
cust12103467,2018.05.20 AD at 18:20:49 IST,lizzat papad,22,188,2632
cust12103467,2018.05.20 AD at 18:20:49 IST,maida,25,188,2820
cust12103467,2018.05.20 AD at 18:20:49 IST,rawa,15,188,3008
cust12103467,2018.05.20 AD at 18:20:49 IST,curd,30,188,3196
cust12103467,2018.05.20 AD at 18:20:49 IST,musturd oil,25,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,ghee,3,188,376
cust12103467,2018.05.20 AD at 18:20:49 IST,red chilli,15,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,salt,10,188,376
cust12103467,2018.05.20 AD at 18:20:49 IST,jeera,10,188,564
cust12103467,2018.05.20 AD at 18:20:49 IST,garam masala,19,188,752
cust12103467,2018.05.20 AD at 18:20:49 IST,jeera powder,29,188,940
cust12103467,2018.05.20 AD at 18:20:49 IST,coriander powder,28,188,1128
cust12103467,2018.05.20 AD at 18:20:49 IST,glass,2,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,cup,29,188,376
cust12103467,2018.05.20 AD at 18:20:49 IST,plate,7,188,564
cust12103467,2018.05.20 AD at 18:20:49 IST,spoons,21,188,752
cust12103467,2018.05.20 AD at 18:20:49 IST,face cream,5,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,face pack,7,188,376
cust12103467,2018.05.20 AD at 18:20:49 IST,multani mitti,10,188,564
cust12103467,2018.05.20 AD at 18:20:49 IST,soap,26,188,752
cust12103467,2018.05.20 AD at 18:20:49 IST,Nest Bread,17,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,kurkure,21,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,biscuit,2,188,376
cust12103467,2018.05.20 AD at 18:20:49 IST,makhana,10,188,564
cust12103467,2018.05.20 AD at 18:20:49 IST,chips,5,188,752
cust12103467,2018.05.20 AD at 18:20:49 IST,green chilli,11,188,188
cust12103467,2018.05.20 AD at 18:20:49 IST,potato raw,8,188,376
cust12103467,2018.05.20 AD at 18:20:49 IST,onion raw,15,188,564
cust12103467,2018.05.20 AD at 18:20:49 IST,cauli flower,20,188,752
cust12104567,2018.05.20 AD at 18:20:49 IST,coca cola,24,190,190
cust12104567,2018.05.20 AD at 18:20:49 IST,pepsi,19,190,380
cust12104567,2018.05.20 AD at 18:20:49 IST,soda water,23,190,570
cust12104567,2018.05.20 AD at 18:20:49 IST,rasna,9,190,760
cust12104567,2018.05.20 AD at 18:20:49 IST,ice,5,190,950
cust12104567,2018.05.20 AD at 18:20:49 IST,beer,27,190,1140
cust12104567,2018.05.20 AD at 18:20:49 IST,Amul Butter,3,190,190
cust12104567,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,11,190,380
cust12104567,2018.05.20 AD at 18:20:49 IST,wheat atta,19,190,570
cust12104567,2018.05.20 AD at 18:20:49 IST,baadam,5,190,760
cust12104567,2018.05.20 AD at 18:20:49 IST,kaju,24,190,950
cust12104567,2018.05.20 AD at 18:20:49 IST,toor daal,1,190,1140
cust12104567,2018.05.20 AD at 18:20:49 IST,malka daal,30,190,1330
cust12104567,2018.05.20 AD at 18:20:49 IST,urad daal,5,190,1520
cust12104567,2018.05.20 AD at 18:20:49 IST,rice,16,190,1710
cust12104567,2018.05.20 AD at 18:20:49 IST,paneer,14,190,1900
cust12104567,2018.05.20 AD at 18:20:49 IST,sugar,7,190,2090
cust12104567,2018.05.20 AD at 18:20:49 IST,tea leafs,20,190,2280
cust12104567,2018.05.20 AD at 18:20:49 IST,coffee,10,190,2470
cust12104567,2018.05.20 AD at 18:20:49 IST,lizzat papad,12,190,2660
cust12104567,2018.05.20 AD at 18:20:49 IST,maida,20,190,2850
cust12104567,2018.05.20 AD at 18:20:49 IST,rawa,9,190,3040
cust12104567,2018.05.20 AD at 18:20:49 IST,curd,27,190,3230
cust12104567,2018.05.20 AD at 18:20:49 IST,musturd oil,1,190,190
cust12104567,2018.05.20 AD at 18:20:49 IST,ghee,30,190,380
cust12104567,2018.05.20 AD at 18:20:49 IST,red chilli,15,190,190
cust12104567,2018.05.20 AD at 18:20:49 IST,salt,17,190,380
cust12104567,2018.05.20 AD at 18:20:49 IST,jeera,23,190,570
cust12104567,2018.05.20 AD at 18:20:49 IST,garam masala,14,190,760
cust12104567,2018.05.20 AD at 18:20:49 IST,jeera powder,4,190,950
cust12104567,2018.05.20 AD at 18:20:49 IST,coriander powder,10,190,1140
