State,District,Subdistrict,City,City_Regiotype,Pincode,Locality,Sublocality,Sublocality_ID,Grid_Name,Part_Grid_Name,Part_Grid_Split_Count,Grid_Population,Grid_Households,Part_Grid_Population,Part_Grid_Households,ESI_Value,ESI_Segment
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Mum_01137,Mum_01137_939,1,1861,463,121,31,208000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Mum_01139,Mum_01139_1162,1,223,56,223,56,174000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400049,Juhu,Mora Gaon,1164,Mum_01142,Mum_01142_1164,1,61,14,61,14,179000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01244,Mum_01244_1351,1,3410,780,3410,780,138000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01246,Mum_01246_1351,1,3166,724,3166,724,185000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01247,Mum_01247_1351,1,2121,485,2121,485,142000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Mum_01254,Mum_01254_939,1,2812,698,1177,292,250000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Old Khar West,Danda Village,679,Mum_01267,Mum_01267_679,1,15968,3685,6860,1538,45000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,Mum_01268,Mum_01268_749,2,1058,270,1058,270,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Shirley,431,Mum_01272,Mum_01272_431,1,1294,330,603,154,65000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01280,Mum_01280_1392,1,921,240,921,240,200000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01377,Mum_01377_1351,1,3161,724,2818,645,138000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01407,Mum_01407_1443,1,2318,591,1023,261,305000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Four Bungalows,449,Mum_01384,Mum_01384_449,1,1822,454,883,220,201000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01409,Mum_01409_1443,1,1908,488,1297,331,266000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01517,Mum_01517_1057,1,1425,326,1425,326,155000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"ESIC Nagar,   D N Nagar",123,Mum_01523,Mum_01523_123,1,3033,754,158,40,136000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Four Bungalows,449,Mum_01524,Mum_01524_449,1,1679,418,133,33,250000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Mum_01550,Mum_01550_1466,1,1704,435,1415,361,306000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Mum_01551,Mum_01551_1466,1,3324,848,1588,405,281000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01555,Mum_01555_1392,2,3255,847,2402,624,246000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,ONGC Colony,608,Mum_01555,Mum_01555_608,1,3255,847,383,100,246000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Adarsh Nagar,1082,Mum_01652,Mum_01652_1082,1,3335,763,218,50,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01652,Mum_01652_1177,1,3335,763,1009,231,144000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,Mum_01663,Mum_01663_570,1,1225,300,294,68,132000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01687,Mum_01687_1443,1,1635,417,577,147,224000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01690,Mum_01690_1452,1,2175,545,988,252,260000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Vaidya Nagar,112,Mum_01693,Mum_01693_112,1,2133,555,367,96,249000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01693,Mum_01693_1285,1,2133,555,1766,459,57000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Mum_01790,Mum_01790_1019,1,2173,498,506,116,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01516,Mum_01516_1057,1,6173,1412,6173,1412,159000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01555,Mum_01555_1285,1,3255,847,470,123,360000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01557,Mum_01557_1392,1,248,65,248,65,243000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,Mum_01652,Mum_01652_885,1,3335,763,2108,482,32000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,Mum_01653,Mum_01653_885,1,3437,786,3437,786,152000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01656,Mum_01656_1057,1,1161,266,1161,266,160000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Madhuban Colony,   D N Nagar",257,Mum_01661,Mum_01661_257,1,1426,342,422,105,195000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New LIC Colony,   D N Nagar",43,Mum_01661,Mum_01661_43,1,1426,342,290,72,85000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Pali Village,1325,Mum_01689,Mum_01689_1325,1,1635,418,412,105,189000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01692,Mum_01692_1285,1,728,189,425,111,277000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Mum_01692,Mum_01692_1448,1,728,189,85,22,349000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Mum_01792,Mum_01792_1019,1,1528,351,315,73,139000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Phase D,   Shastri Nagar",656,Mum_01796,Mum_01796_656,1,427,98,427,98,258000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,"Sahakar Nagar,   Azad Nagar",181,Mum_01799,Mum_01799_181,1,2155,494,420,97,195000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Vaidya Nagar,112,Mum_01834,Mum_01834_112,1,3051,777,1470,382,300000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Mum_01971,Mum_01971_993,1,6151,1273,5836,1207,100000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Shastri Nagar,1112,Mum_02071,Mum_02071_1112,1,4614,1036,3174,726,112000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Shirley,431,Mum_01408,Mum_01408_431,1,1716,439,686,175,280000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01553,Mum_01553_1285,1,1532,393,460,120,243000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01649,Mum_01649_1177,1,2662,610,1930,442,208000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,Mum_01658,Mum_01658_1183,1,568,130,568,130,166000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Madhuban Colony,   D N Nagar",257,Mum_01660,Mum_01660_257,1,2035,499,256,64,178000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Mum_01689,Mum_01689_1466,1,1635,418,280,72,246000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01692,Mum_01692_1452,1,728,189,218,56,288000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01792,Mum_01792_1177,2,1528,351,1213,278,210000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Jeevan Nagar,   Azad Nagar",244,Mum_01799,Mum_01799_244,1,2155,494,1735,397,150000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,"Sahakar Nagar,   Azad Nagar",181,Mum_01800,Mum_01800_181,1,7718,1765,5974,1366,199000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,Mum_01802,Mum_01802_570,1,5148,1180,456,105,181000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shitladevi   Chawl, D N Nagar",99,Mum_01802,Mum_01802_99,1,5148,1180,190,44,27000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Mum_01831,Mum_01831_1448,1,5266,1267,345,72,320000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Mum_01831,Mum_01831_1449,1,5266,1267,3655,930,320000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Mum_01832,Mum_01832_1448,1,5769,1204,1987,415,298000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,Mum_01934,Mum_01934_1281,2,4576,1047,4576,1047,255000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Mhada Colony,   Azad Nagar",287,Mum_01937,Mum_01937_287,1,1908,437,1029,236,205000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Mum_01969,Mum_01969_1449,1,3560,865,2662,677,307000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Mum_01970,Mum_01970_1446,1,4961,1036,2892,604,303000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Mum_01970,Mum_01970_1450,1,4961,1036,2069,432,303000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Reclamation,1077,Mum_01972,Mum_01972_1077,1,9196,1901,652,135,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,Mum_02072,Mum_02072_1281,1,4892,1120,2356,539,201000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Mhada Colony,   Azad Nagar",287,Mum_02076,Mum_02076_287,1,3051,701,732,168,205000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Patkar Blocks,254,Mum_02107,Mum_02107_254,1,4034,884,941,197,247000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Mum_02109,Mum_02109_993,1,3303,687,1377,285,180000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Patkar Blocks,254,Mum_02257,Mum_02257_254,1,4355,910,966,202,260000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Mum_02412,Mum_02412_1468,1,322,67,322,67,35000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,Mum_01933,Mum_01933_1281,1,4740,1084,4740,1084,178000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,Azad Nagar,863,Mum_01938,Mum_01938_863,1,424,97,424,97,196000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Pali Village,1325,Mum_01968,Mum_01968_1325,2,2486,633,1032,263,214000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Jogeshwari West,Prathmesh   Complex,1139,Mum_02074,Mum_02074_1139,1,2073,475,1254,287,123000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Mum_02110,Mum_02110_993,1,9142,1890,8578,1773,100000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Mum_02257,Mum_02257_1468,1,4355,910,371,78,200000,"2,00,000-2,50,000"
